Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,txtVALUE,Source
NAM,Namibia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2018,Counts,7,GLOTIP
NAM,Namibia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,7,GLOTIP
NAM,Namibia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,0 to 17 years,2019,Counts,15,GLOTIP
NAM,Namibia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,18 years or over,2019,Counts,7,GLOTIP
NAM,Namibia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2019,Counts,22,GLOTIP
NAM,Namibia,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Nationals,Total,Total,2020,Counts,6,GLOTIP
NAM,Namibia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,18 years or over,2020,Counts,5,GLOTIP
NAM,Namibia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2020,Counts,8,GLOTIP
NAM,Namibia,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,7,GLOTIP
NER,Niger,Africa,Sub-Saharan Africa,Detected trafficking victims,by country of repatriation,Nigeria,Total,Total,2016,Counts,32,GLOTIP
NER,Niger,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,85,GLOTIP
NER,Niger,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Niger,Total,Total,2018,Counts,45,GLOTIP
NER,Niger,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Nigeria,Total,Total,2018,Counts,15,GLOTIP
NER,Niger,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,37,GLOTIP
NER,Niger,Africa,Sub-Saharan Africa,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,11,GLOTIP
NER,Niger,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Niger,Total,Total,2019,Counts,15,GLOTIP
NER,Niger,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2019,Counts,6,GLOTIP
NER,Niger,Africa,Sub-Saharan Africa,Persons convicted,by citizenship,Niger,Total,Total,2019,Counts,18,GLOTIP
NER,Niger,Africa,Sub-Saharan Africa,Persons convicted,by citizenship,Nigeria,Total,Total,2019,Counts,5,GLOTIP
NER,Niger,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Niger,Total,Total,2020,Counts,10,GLOTIP
NER,Niger,Africa,Sub-Saharan Africa,Persons convicted,by citizenship,Niger,Total,Total,2020,Counts,18,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Benin,Total,Total,2016,Counts,102,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Nigeria,Total,Total,2016,Counts,680,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Togo,Total,Total,2016,Counts,33,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2016,Counts,517,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,362,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Persons convicted,by form of exploitation,Forced labour,Total,Total,2016,Counts,31,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,31,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Benin,Total,Total,2017,Counts,40,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Ghana,Total,Total,2017,Counts,6,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Niger,Total,Total,2017,Counts,6,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Togo,Total,Total,2017,Counts,32,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2017,Counts,592,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,"1,012",GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Persons convicted,by citizenship,Nigeria,Total,Total,2017,Counts,14,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Benin,Total,Total,2018,Counts,30,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Ghana,Total,Total,2018,Counts,19,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Togo,Total,Total,2018,Counts,14,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2018,Counts,269,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,495,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Benin,Total,Total,2019,Counts,38,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Ghana,Total,Total,2019,Counts,12,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Sierra Leone,Total,Total,2019,Counts,5,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Sri Lanka,Total,Total,2019,Counts,8,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Togo,Total,Total,2019,Counts,7,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2019,Counts,336,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2019,Counts,546,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Benin,Total,Total,2020,Counts,9,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by citizenship,Togo,Total,Total,2020,Counts,5,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2020,Counts,310,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,494,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2020,Counts,18,GLOTIP
NIC,Nicaragua,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2018,Counts,27,GLOTIP
NIC,Nicaragua,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2018,Counts,5,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Afghanistan,Total,Total,2016,Counts,9,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Albania,Total,Total,2016,Counts,7,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Angola,Total,Total,2016,Counts,5,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Bosnia and Herzegovina,Total,Total,2016,Counts,8,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Brazil,Total,Total,2016,Counts,7,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Bulgaria,Total,Total,2016,Counts,41,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,China,Total,Total,2016,Counts,17,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Congo,Total,Total,2016,Counts,11,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Czechia,Total,Total,2016,Counts,7,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Eritrea,Total,Total,2016,Counts,16,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Germany,Total,Total,2016,Counts,5,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Guinea,Total,Total,2016,Counts,18,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Hungary,Total,Total,2016,Counts,33,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Indonesia,Total,Total,2016,Counts,13,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Iran (Islamic Republic of),Total,Total,2016,Counts,6,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Latvia,Total,Total,2016,Counts,6,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Mongolia,Total,Total,2016,Counts,5,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Morocco,Total,Total,2016,Counts,12,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Netherlands,Total,Total,2016,Counts,288,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Nigeria,Total,Total,2016,Counts,46,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Philippines,Total,Total,2016,Counts,8,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Poland,Total,Total,2016,Counts,69,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Romania,Total,Total,2016,Counts,66,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Sierra Leone,Total,Total,2016,Counts,19,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Slovakia,Total,Total,2016,Counts,5,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Syrian Arab Republic,Total,Total,2016,Counts,11,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Uganda,Total,Total,2016,Counts,20,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Unknown,Total,Total,2016,Counts,81,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Venezuela (Bolivarian Republic of),Total,Total,2016,Counts,5,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Viet Nam,Total,Total,2016,Counts,27,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by country of repatriation,Lithuania,Total,Total,2016,Counts,8,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2016,Counts,177,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2016,Counts,558,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Brazil,Total,Total,2017,Counts,8,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Bulgaria,Total,Total,2017,Counts,27,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,C̫te d'Ivoire,Total,Total,2017,Counts,5,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Cameroon,Total,Total,2017,Counts,8,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,China,Total,Total,2017,Counts,15,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Colombia,Total,Total,2017,Counts,9,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Congo,Total,Total,2017,Counts,6,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Dominican Republic,Total,Total,2017,Counts,9,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Greece,Total,Total,2017,Counts,8,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Guinea,Total,Total,2017,Counts,30,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Hungary,Total,Total,2017,Counts,32,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,India,Total,Total,2017,Counts,12,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Morocco,Total,Total,2017,Counts,11,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Netherlands (own country),Total,Total,2017,Counts,339,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Nigeria,Total,Total,2017,Counts,46,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Philippines,Total,Total,2017,Counts,20,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Poland,Total,Total,2017,Counts,80,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Romania,Total,Total,2017,Counts,68,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Sierra Leone,Total,Total,2017,Counts,13,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Uganda,Total,Total,2017,Counts,34,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Ukraine,Total,Total,2017,Counts,11,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Viet Nam,Total,Total,2017,Counts,9,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,0 to 17 years,2017,Counts,8,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,18 years or over,2017,Counts,222,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Forced labour,Total,Total,2017,Counts,222,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,0 to 17 years,2017,Counts,111,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,18 years or over,2017,Counts,462,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,569,GLOTIP
NLD,Netherlands,Europe,Western Europe,Persons convicted,by citizenship,Hungary,Total,Total,2017,Counts,9,GLOTIP
NLD,Netherlands,Europe,Western Europe,Persons convicted,by citizenship,Netherlands (own country),Total,Total,2017,Counts,52,GLOTIP
NLD,Netherlands,Europe,Western Europe,Persons convicted,by citizenship,Romania,Total,Total,2017,Counts,6,GLOTIP
NLD,Netherlands,Europe,Western Europe,Persons convicted,by form of exploitation,Sexual exploitation,Total,Total,2017,Counts,84,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Angola,Total,Total,2018,Counts,5,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Brazil,Total,Total,2018,Counts,5,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Bulgaria,Total,Total,2018,Counts,20,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Cameroon,Total,Total,2018,Counts,8,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Congo,Total,Total,2018,Counts,5,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Erithera,Total,Total,2018,Counts,6,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Gambia,Total,Total,2018,Counts,9,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Guinea,Total,Total,2018,Counts,26,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,India,Total,Total,2018,Counts,6,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Morocco,Total,Total,2018,Counts,11,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Netherlands (own country),Total,Total,2018,Counts,171,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Nigeria,Total,Total,2018,Counts,149,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Philippines,Total,Total,2018,Counts,16,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Poland,Total,Total,2018,Counts,12,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Romania,Total,Total,2018,Counts,34,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Sierra Leone,Total,Total,2018,Counts,31,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Syrian Arab Republic,Total,Total,2018,Counts,5,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by citizenship,Uganda,Total,Total,2018,Counts,55,GLOTIP
