Country,Crime Type,Category,Year,Unit of measurement,VALUE,Source,0
Guyana,Homicide,Intimate partner or family member: Family member,2016,Counts,9.0,CTS,2
Guyana,Homicide,Intimate partner or family member: Family member,2019,Counts,3.0,CTS,2
Guyana,Homicide,Perpetrator unknown,2016,Counts,44.0,CTS,2
Guyana,Homicide,Organized criminal groups or gangs,2018,Counts,2.0,CTS,2
Guyana,Homicide,Organized criminal groups or gangs,2019,Counts,5.0,CTS,2
Guyana,Homicide,Other criminal activities,2018,Counts,16.0,CTS,2
Guyana,Homicide,Organized criminal groups or gangs,2016,Counts,8.0,CTS,2
Guyana,Homicide,Without a weapon/ other Mechanism,2020,Counts,23.0,CTS,1
Guyana,Homicide,Without a weapon/ other Mechanism,2019,Counts,14.0,CTS,1
Guyana,Homicide,Relationship to perpetrator is not known,2018,Counts,3.0,CTS,1
Guyana,Homicide,Relationship to perpetrator is not known,2016,Counts,48.0,CTS,1
Guyana,Homicide,Relationship to perpetrator is not known,2016,Counts,47.0,CTS,1
Guyana,Homicide,Relationship to perpetrator is not known,2016,Counts,1.0,CTS,1
Guyana,Homicide,Perpetrator unknown,2020,Counts,97.0,CTS,1
Guyana,Homicide,Perpetrator unknown,2020,Counts,85.0,CTS,1
Guyana,Homicide,Perpetrator unknown,2020,Counts,12.0,CTS,1
Guyana,Homicide,Perpetrator unknown,2019,Counts,35.0,CTS,1
Guyana,Homicide,Perpetrator unknown,2019,Counts,34.0,CTS,1
Guyana,Homicide,Perpetrator unknown,2019,Counts,1.0,CTS,1
Guyana,Homicide,Perpetrator unknown,2018,Counts,18.0,CTS,1
Guyana,Homicide,Perpetrator unknown,2018,Counts,17.0,CTS,1
Guyana,Homicide,Perpetrator unknown,2018,Counts,1.0,CTS,1
Guyana,Homicide,Perpetrator unknown,2017,Counts,39.0,CTS,1
Guyana,Homicide,Perpetrator unknown,2017,Counts,36.0,CTS,1
Guyana,Homicide,Perpetrator unknown,2017,Counts,3.0,CTS,1
Guyana,Homicide,Perpetrator unknown,2016,Counts,0.0,CTS,1
Guyana,Homicide,Other criminal activities,2020,Counts,12.0,CTS,1
Guyana,Homicide,Other criminal activities,2020,Counts,10.0,CTS,1
Guyana,Homicide,Other criminal activities,2020,Counts,2.0,CTS,1
Guyana,Homicide,Other criminal activities,2019,Counts,98.0,CTS,1
Guyana,Homicide,Other criminal activities,2019,Counts,91.0,CTS,1
Guyana,Homicide,Other criminal activities,2019,Counts,7.0,CTS,1
Guyana,Homicide,Other criminal activities,2018,Counts,0.0,CTS,1
Guyana,Homicide,Other criminal activities,2017,Counts,19.0,CTS,1
Guyana,Homicide,Relationship to perpetrator is not known,2018,Counts,12.0,CTS,1
Guyana,Homicide,Relationship to perpetrator is not known,2018,Counts,15.0,CTS,1
Guyana,Homicide,Relationship to perpetrator is not known,2019,Counts,8.0,CTS,1
Guyana,Homicide,Unknown types of homicide,2019,Counts,18.0,CTS,1
Guyana,Homicide,Without a weapon/ other Mechanism,2018,Counts,13.0,CTS,1
Guyana,Homicide,Without a weapon/ other Mechanism,2017,Counts,48.0,CTS,1
Guyana,Homicide,Without a weapon/ other Mechanism,2016,Counts,27.0,CTS,1
Guyana,Homicide,Unspecified means,2020,Counts,29.0,CTS,1
Guyana,Homicide,Unspecified means,2019,Counts,11.0,CTS,1
Guyana,Homicide,Unspecified means,2018,Counts,32.0,CTS,1
Guyana,Homicide,Unspecified means,2017,Counts,2.0,CTS,1
Guyana,Homicide,Unspecified means,2016,Counts,17.0,CTS,1
Guyana,Homicide,Unknown types of homicide,2020,Counts,21.0,CTS,1
Guyana,Homicide,Unknown types of homicide,2020,Counts,17.0,CTS,1
Guyana,Homicide,Unknown types of homicide,2020,Counts,4.0,CTS,1
Guyana,Homicide,Unknown types of homicide,2019,Counts,16.0,CTS,1
Guyana,Homicide,Relationship to perpetrator is not known,2019,Counts,68.0,CTS,1
Guyana,Homicide,Unknown types of homicide,2019,Counts,2.0,CTS,1
Guyana,Homicide,Unknown types of homicide,2017,Counts,13.0,CTS,1
Guyana,Homicide,Unknown types of homicide,2017,Counts,12.0,CTS,1
Guyana,Homicide,Unknown types of homicide,2017,Counts,1.0,CTS,1
Guyana,Homicide,Unknown types of homicide,2016,Counts,92.0,CTS,1
Guyana,Homicide,Unknown types of homicide,2016,Counts,91.0,CTS,1
Guyana,Homicide,Unknown types of homicide,2016,Counts,1.0,CTS,1
Guyana,Homicide,Relationship to perpetrator is not known,2020,Counts,15.0,CTS,1
Guyana,Homicide,Relationship to perpetrator is not known,2020,Counts,13.0,CTS,1
Guyana,Homicide,Relationship to perpetrator is not known,2020,Counts,2.0,CTS,1
Guyana,Homicide,Relationship to perpetrator is not known,2019,Counts,76.0,CTS,1
Guyana,Homicide,Other criminal activities,2017,Counts,4.0,CTS,1
Guyana,Homicide,Other criminal activities,2017,Counts,15.0,CTS,1
Guyana,Homicide,Other criminal activities,2016,Counts,21.0,CTS,1
Guyana,Homicide,Other criminal activities,2016,Counts,20.0,CTS,1
Guyana,Homicide,Another weapon - sharp object,2017,Counts,43.0,CTS,1
Guyana,Homicide,Another weapon - sharp object,2016,Counts,66.0,CTS,1
Guyana,Homicide,Another weapon,2020,Counts,78.0,CTS,1
Guyana,Homicide,Another weapon,2019,Counts,78.0,CTS,1
Guyana,Homicide,Another weapon,2018,Counts,46.0,CTS,1
Guyana,Homicide,Another weapon,2017,Counts,43.0,CTS,1
Guyana,Homicide,Another weapon,2016,Counts,66.0,CTS,1
Guyana,Homicide,3rd largest city,2020,Counts,13.0,CTS,1
Guyana,Homicide,3rd largest city,2019,Counts,17.0,CTS,1
Guyana,Homicide,3rd largest city,2018,Counts,21.0,CTS,1
Guyana,Homicide,3rd largest city,2017,Counts,11.0,CTS,1
Guyana,Homicide,2nd largest city,2020,Counts,64.0,CTS,1
Guyana,Homicide,2nd largest city,2019,Counts,56.0,CTS,1
Guyana,Homicide,2nd largest city,2018,Counts,45.0,CTS,1
Guyana,Homicide,2nd largest city,2017,Counts,46.0,CTS,1
Guyana,Homicide,1st largest city,2020,Counts,18.0,CTS,1
Guyana,Homicide,1st largest city,2019,Counts,13.0,CTS,1
Guyana,Homicide,1st largest city,2018,Counts,10.0,CTS,1
Guyana,Homicide,1st largest city,2017,Counts,8.0,CTS,1
Guyana,Homicide,Another weapon - sharp object,2018,Counts,46.0,CTS,1
Guyana,Homicide,Another weapon - sharp object,2019,Counts,78.0,CTS,1
Guyana,Homicide,Another weapon - sharp object,2020,Counts,57.0,CTS,1
Guyana,Homicide,National citizens,2019,Counts,16.0,CTS,1
Guyana,Homicide,National citizens,2018,Counts,82.0,CTS,1
Guyana,Homicide,National citizens,2018,Counts,71.0,CTS,1
Guyana,Homicide,National citizens,2018,Counts,23.0,CTS,1
Guyana,Homicide,National citizens,2018,Counts,3.0,CTS,1
Guyana,Homicide,National citizens,2017,Counts,94.0,CTS,1
Guyana,Homicide,National citizens,2017,Counts,21.0,CTS,1
Guyana,Homicide,National citizens,2016,Counts,115.0,CTS,1
Guyana,Homicide,National citizens,2016,Counts,78.0,CTS,1
Guyana,Homicide,National citizens,2016,Counts,27.0,CTS,1
Guyana,Homicide,National citizens,2016,Counts,3.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Intimate partner,2020,Counts,18.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Intimate partner,2020,Counts,16.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Intimate partner,2020,Counts,2.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Intimate partner,2019,Counts,12.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Intimate partner,2019,Counts,8.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Intimate partner,2019,Counts,4.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Intimate partner,2018,Counts,18.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Intimate partner,2018,Counts,16.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Intimate partner,2018,Counts,2.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Intimate partner,2017,Counts,10.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Intimate partner,2017,Counts,9.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Intimate partner,2017,Counts,1.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Intimate partner,2016,Counts,12.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Intimate partner,2016,Counts,8.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Intimate partner,2016,Counts,4.0,CTS,1
Guyana,Homicide,National citizens,2019,Counts,1.0,CTS,1
Guyana,Homicide,National citizens,2019,Counts,78.0,CTS,1
Guyana,Homicide,Firearms or explosives,2016,Counts,32.0,CTS,1
Guyana,Homicide,National citizens,2019,Counts,115.0,CTS,1
Guyana,Homicide,Other criminal activities,2016,Counts,1.0,CTS,1
Guyana,Homicide,Other Perpetrator known to the victim,2020,Counts,12.0,CTS,1
Guyana,Homicide,Other Perpetrator known to the victim,2020,Counts,10.0,CTS,1
Guyana,Homicide,Other Perpetrator known to the victim,2020,Counts,2.0,CTS,1
Guyana,Homicide,Other Perpetrator known to the victim,2019,Counts,10.0,CTS,1
Guyana,Homicide,Other Perpetrator known to the victim,2019,Counts,9.0,CTS,1
Guyana,Homicide,Other Perpetrator known to the victim,2019,Counts,1.0,CTS,1
Guyana,Homicide,Other Perpetrator known to the victim,2018,Counts,53.0,CTS,1
Guyana,Homicide,Other Perpetrator known to the victim,2018,Counts,51.0,CTS,1
Guyana,Homicide,Other Perpetrator known to the victim,2018,Counts,2.0,CTS,1
Guyana,Homicide,Other Perpetrator known to the victim,2017,Counts,58.0,CTS,1
Guyana,Homicide,Other Perpetrator known to the victim,2017,Counts,50.0,CTS,1
Guyana,Homicide,Other Perpetrator known to the victim,2017,Counts,8.0,CTS,1
Guyana,Homicide,Other Perpetrator known to the victim,2016,Counts,29.0,CTS,1
Guyana,Homicide,Other Perpetrator known to the victim,2016,Counts,28.0,CTS,1
Guyana,Homicide,Other Perpetrator known to the victim,2016,Counts,1.0,CTS,1
Guyana,Homicide,Organized criminal groups or gangs,2020,Counts,9.0,CTS,1
Guyana,Homicide,Organized criminal groups or gangs,2020,Counts,8.0,CTS,1
Guyana,Homicide,Organized criminal groups or gangs,2020,Counts,1.0,CTS,1
Guyana,Homicide,Organized criminal groups or gangs,2019,Counts,0.0,CTS,1
Guyana,Homicide,Organized criminal groups or gangs,2018,Counts,0.0,CTS,1
Guyana,Homicide,National citizens,2020,Counts,115.0,CTS,1
Guyana,Homicide,National citizens,2020,Counts,106.0,CTS,1
Guyana,Homicide,National citizens,2020,Counts,39.0,CTS,1
Guyana,Homicide,National citizens,2020,Counts,4.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Family member,2020,Counts,15.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Family member,2020,Counts,8.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Family member,2020,Counts,7.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Family member,2019,Counts,0.0,CTS,1
Guyana,Homicide,Interpersonal homicide,2018,Counts,93.0,Computed/CTS,1
Guyana,Homicide,Interpersonal homicide,2018,Counts,70.0,CTS,1
Guyana,Homicide,Interpersonal homicide,2018,Counts,23.0,CTS,1
Guyana,Homicide,Interpersonal homicide,2017,Counts,83.0,Computed/CTS,1
Guyana,Homicide,Interpersonal homicide,2017,Counts,67.0,CTS,1
Guyana,Homicide,Interpersonal homicide,2017,Counts,16.0,CTS,1
Guyana,Homicide,Interpersonal homicide,2016,Counts,21.0,Computed/CTS,1
Guyana,Homicide,Interpersonal homicide,2016,Counts,13.0,CTS,1
Guyana,Homicide,Interpersonal homicide,2016,Counts,8.0,CTS,1
Guyana,Homicide,Foreign citizens,2020,Counts,3.0,CTS,1
Guyana,Homicide,Foreign citizens,2020,Counts,2.0,CTS,1
Guyana,Homicide,Foreign citizens,2020,Counts,0.0,CTS,1
Guyana,Homicide,Foreign citizens,2019,Counts,4.0,CTS,1
Guyana,Homicide,Foreign citizens,2018,Counts,6.0,CTS,1
Guyana,Homicide,Foreign citizens,2018,Counts,1.0,CTS,1
Guyana,Homicide,Foreign citizens,2016,Counts,6.0,CTS,1
Guyana,Homicide,Firearms or explosives - firearms,2020,Counts,27.0,CTS,1
Guyana,Homicide,Firearms or explosives - firearms,2019,Counts,33.0,CTS,1
Guyana,Homicide,Firearms or explosives - firearms,2018,Counts,20.0,CTS,1
Guyana,Homicide,Firearms or explosives - firearms,2017,Counts,22.0,CTS,1
Guyana,Homicide,Firearms or explosives - firearms,2016,Counts,32.0,CTS,1
Guyana,Homicide,Firearms or explosives,2020,Counts,27.0,CTS,1
Guyana,Homicide,Firearms or explosives,2019,Counts,33.0,CTS,1
Guyana,Homicide,Firearms or explosives,2018,Counts,20.0,CTS,1
Guyana,Homicide,Firearms or explosives,2017,Counts,22.0,CTS,1
Guyana,Homicide,Interpersonal homicide,2019,Counts,7.0,CTS,1
Guyana,Homicide,Interpersonal homicide,2019,Counts,8.0,CTS,1
Guyana,Homicide,Interpersonal homicide,2019,Counts,15.0,Computed/CTS,1
Guyana,Homicide,Intimate partner or family member,2019,Counts,8.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Family member,2018,Counts,7.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Family member,2018,Counts,6.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Family member,2018,Counts,1.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Family member,2017,Counts,8.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Family member,2017,Counts,7.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Family member,2017,Counts,1.0,CTS,1
Guyana,Homicide,Intimate partner or family member: Family member,2016,Counts,0.0,CTS,1
Guyana,Homicide,Intimate partner or family member,2020,Counts,33.0,CTS,1
Guyana,Homicide,Intimate partner or family member,2020,Counts,23.0,CTS,1
Guyana,Homicide,Intimate partner or family member,2020,Counts,10.0,CTS,1
Guyana,Homicide,Intimate partner or family member,2019,Counts,15.0,CTS,1
Guyana,Homicide,Intimate partner or family member,2019,Counts,7.0,CTS,1
Guyana,Homicide,Interpersonal homicide,2020,Counts,32.0,CTS,1
Guyana,Homicide,Intimate partner or family member,2018,Counts,25.0,CTS,1
Guyana,Homicide,Intimate partner or family member,2018,Counts,17.0,CTS,1
Guyana,Homicide,Intimate partner or family member,2018,Counts,8.0,CTS,1
Guyana,Homicide,Intimate partner or family member,2017,Counts,18.0,CTS,1
Guyana,Homicide,Intimate partner or family member,2017,Counts,10.0,CTS,1
Guyana,Homicide,Intimate partner or family member,2017,Counts,8.0,CTS,1
Guyana,Homicide,Intimate partner or family member,2016,Counts,21.0,CTS,1
Guyana,Homicide,Intimate partner or family member,2016,Counts,13.0,CTS,1
Guyana,Homicide,Intimate partner or family member,2016,Counts,8.0,CTS,1
Guyana,Homicide,Interpersonal homicide,2020,Counts,115.0,Computed/CTS,1
Guyana,Homicide,Interpersonal homicide,2020,Counts,83.0,CTS,1
Guyana,Human Trafficking,Other forms of exploitation,2018,Counts,54,GLOTIP,2
Guyana,Human Trafficking,Other forms of exploitation,2019,Counts,8,GLOTIP,2
Guyana,Human Trafficking,Venezuela (Bolivarian Republic of),2020,Counts,127,GLOTIP,1
Guyana,Human Trafficking,Venezuela (Bolivarian Republic of),2019,Counts,113,GLOTIP,1
Guyana,Human Trafficking,Venezuela (Bolivarian Republic of),2018,Counts,155,GLOTIP,1
Guyana,Human Trafficking,Unknown,2017,Counts,9,GLOTIP,1
Guyana,Human Trafficking,Sexual exploitation,2020,Counts,128,GLOTIP,1
Guyana,Human Trafficking,Sexual exploitation,2019,Counts,130,GLOTIP,1
Guyana,Human Trafficking,Sexual exploitation,2018,Counts,178,GLOTIP,1
Guyana,Human Trafficking,Sexual exploitation,2017,Counts,47,GLOTIP,1
Guyana,Human Trafficking,"Other Countries (Dominica, Panama, French Guiana, Brazil, etc.)",2019,Counts,7,GLOTIP,1
Guyana,Human Trafficking,"Other Countries (Dominica, Panama, French Guiana, Brazil, etc.)",2018,Counts,7,GLOTIP,1
Guyana,Human Trafficking,Nationals,2020,Counts,20,GLOTIP,1
Guyana,Human Trafficking,Nationals,2019,Counts,8,GLOTIP,1
Guyana,Human Trafficking,Nationals,2018,Counts,21,GLOTIP,1
Guyana,Human Trafficking,Nationals,2017,Counts,8,GLOTIP,1
Guyana,Human Trafficking,Haiti,2020,Counts,53,GLOTIP,1
Guyana,Human Trafficking,Haiti,2017,Counts,29,GLOTIP,1
Guyana,Human Trafficking,Guyana,2016,Counts,60,GLOTIP,1
Guyana,Human Trafficking,Forced labour,2020,Counts,49,GLOTIP,1
Guyana,Human Trafficking,Forced labour,2018,Counts,13,GLOTIP,1
Guyana,Human Trafficking,Dominican Republic,2020,Counts,21,GLOTIP,1
Guyana,Human Trafficking,Dominican Republic,2016,Counts,18,GLOTIP,1
Guyana,Human Trafficking,Cuba,2018,Counts,51,GLOTIP,1
Guyana,Human Trafficking,Brazil,2016,Counts,17,GLOTIP,1
Guyana,Violent & Sexual Assault,Perpetrator unknown to the victim,2016,Counts,0.0,CTS,2
Guyana,Violent & Sexual Assault,Relationship to perpetrator is not known,2018,Counts,0.0,CTS,2
Guyana,Violent & Sexual Assault,Relationship to perpetrator is not known,2018,Counts,2.0,CTS,2
Guyana,Violent & Sexual Assault,Intimate partner or family member,2016,Counts,7.0,CTS,1
Guyana,Violent & Sexual Assault,Child pornography: Cyber-related,2019,Counts,0.0,CTS,1
Guyana,Violent & Sexual Assault,Child pornography,2019,Counts,0.0,CTS,1
Guyana,Violent & Sexual Assault,Acts intended to induce fear or emotional distress: Cyber-related,2019,Counts,0.0,CTS,1
Guyana,Violent & Sexual Assault,Acts intended to induce fear or emotional distress,2019,Counts,0.0,CTS,1
Guyana,Violent & Sexual Assault,Intimate partner or family member,2016,Counts,5.0,CTS,1
Guyana,Violent & Sexual Assault,Intimate partner or family member,2016,Counts,12.0,CTS,1
Guyana,Violent & Sexual Assault,Robbery,2017,Counts,1250.0,CTS,1
Guyana,Violent & Sexual Assault,Intimate partner or family member,2016,Counts,46.0,CTS,1
Guyana,Violent & Sexual Assault,Relationship to perpetrator is not known,2016,Counts,8.0,CTS,1
Guyana,Violent & Sexual Assault,Relationship to perpetrator is not known,2016,Counts,0.0,CTS,1
Guyana,Violent & Sexual Assault,Perpetrator unknown to the victim,2018,Counts,71.0,CTS,1
Guyana,Violent & Sexual Assault,Perpetrator unknown to the victim,2018,Counts,10.0,CTS,1
Guyana,Violent & Sexual Assault,Perpetrator unknown to the victim,2018,Counts,4.0,CTS,1
Guyana,Violent & Sexual Assault,Perpetrator unknown to the victim,2018,Counts,0.0,CTS,1
Guyana,Violent & Sexual Assault,Perpetrator unknown to the victim,2016,Counts,44.0,CTS,1
Guyana,Violent & Sexual Assault,Perpetrator unknown to the victim,2016,Counts,19.0,CTS,1
Guyana,Violent & Sexual Assault,Other Perpetrator known to the victim,2018,Counts,214.0,CTS,1
Guyana,Violent & Sexual Assault,Other Perpetrator known to the victim,2018,Counts,199.0,CTS,1
Guyana,Violent & Sexual Assault,Other Perpetrator known to the victim,2018,Counts,45.0,CTS,1
Guyana,Violent & Sexual Assault,Other Perpetrator known to the victim,2018,Counts,5.0,CTS,1
Guyana,Violent & Sexual Assault,Other Perpetrator known to the victim,2016,Counts,39.0,CTS,1
Guyana,Violent & Sexual Assault,Other Perpetrator known to the victim,2016,Counts,28.0,CTS,1
Guyana,Violent & Sexual Assault,Other Perpetrator known to the victim,2016,Counts,5.0,CTS,1
Guyana,Violent & Sexual Assault,Other Perpetrator known to the victim,2016,Counts,3.0,CTS,1
Guyana,Violent & Sexual Assault,Kidnapping,2020,Counts,0.0,CTS,1
Guyana,Violent & Sexual Assault,Kidnapping,2019,Counts,0.0,CTS,1
Guyana,Violent & Sexual Assault,Kidnapping,2018,Counts,0.0,CTS,1
Guyana,Violent & Sexual Assault,Kidnapping,2017,Counts,0.0,CTS,1
Guyana,Violent & Sexual Assault,Kidnapping,2016,Counts,0.0,CTS,1
Guyana,Violent & Sexual Assault,Intimate partner or family member,2018,Counts,134.0,CTS,1
Guyana,Violent & Sexual Assault,Intimate partner or family member,2018,Counts,69.0,CTS,1
Guyana,Violent & Sexual Assault,Intimate partner or family member,2018,Counts,54.0,CTS,1
Guyana,Violent & Sexual Assault,Intimate partner or family member,2018,Counts,4.0,CTS,1
Guyana,Violent & Sexual Assault,Robbery,2016,Counts,1289.0,CTS,1
Guyana,Violent & Sexual Assault,Robbery,2018,Counts,1094.0,CTS,1
Guyana,Violent & Sexual Assault,Robbery,2019,Counts,1224.0,CTS,1
Guyana,Violent & Sexual Assault,Sexual violence: Sexual assault,2016,Counts,10.0,CTS,1
Guyana,Violent & Sexual Assault,Sexual violence: Rape,2020,Counts,216.0,CTS,1
Guyana,Violent & Sexual Assault,Sexual violence: Rape,2019,Counts,260.0,CTS,1
Guyana,Violent & Sexual Assault,Sexual violence: Rape,2018,Counts,244.0,CTS,1
Guyana,Violent & Sexual Assault,Sexual violence: Rape,2017,Counts,221.0,CTS,1
Guyana,Violent & Sexual Assault,Sexual violence: Rape,2016,Counts,265.0,CTS,1
Guyana,Violent & Sexual Assault,Sexual violence: Other acts of sexual violence,2020,Counts,0.0,CTS,1
Guyana,Violent & Sexual Assault,Sexual violence: Other acts of sexual violence,2019,Counts,21.0,CTS,1
